User_ID,Referral_Used,Gold_Member,New_User,Age_Group,Engagement_Score,Returned_Orders
18002,0,0,0,26-35,29,33
16225,0,1,1,26-35,25,53
19034,0,0,0,46-60,31,4
17316,0,0,0,36-45,66,28
12228,0,1,0,36-45,55,7
19402,0,0,0,36-45,100,34
16896,0,0,0,46-60,34,35
15457,0,0,0,18-25,51,32
16553,0,1,0,18-25,13,51
14678,0,0,1,46-60,9,44
18124,0,1,0,18-25,52,17
19586,0,0,0,18-25,34,6
15711,0,0,0,18-25,41,42
13480,0,1,1,46-60,80,31
16685,0,0,0,26-35,90,14
17780,0,0,0,18-25,97,24
19472,0,0,0,18-25,45,25
17395,0,0,1,46-60,66,35
10723,0,0,0,36-45,64,35
10381,0,0,0,36-45,55,16
11064,0,1,0,46-60,23,52
13761,0,0,0,26-35,37,24
16711,0,1,0,36-45,98,39
18683,0,0,1,36-45,18,2
16783,0,0,0,46-60,67,39
14689,0,0,0,18-25,53,50
10768,0,1,0,46-60,1,29
11462,0,1,0,26-35,42,30
12578,0,0,0,26-35,10,38
11638,0,0,0,18-25,33,21
18933,0,0,0,18-25,60,6
13021,0,1,0,36-45,77,27
11660,1,0,1,36-45,23,51
18365,0,0,0,26-35,19,46
10293,1,0,0,18-25,84,44
11747,0,1,0,18-25,64,3
11712,0,0,0,46-60,19,44
19355,0,0,0,26-35,46,17
16168,0,1,0,18-25,44,11
12753,0,0,1,36-45,18,23
14985,0,0,0,18-25,27,4
10628,0,1,0,26-35,50,33
11631,1,0,0,26-35,94,2
12250,0,0,0,18-25,50,29
12215,0,0,0,18-25,38,50
11588,0,0,0,36-45,86,19
19513,0,0,0,46-60,42,41
15842,0,0,0,18-25,73,10
12804,0,0,0,36-45,50,12
15332,0,0,0,46-60,42,52
15909,0,0,0,46-60,22,49
15796,0,0,0,46-60,13,53
19385,1,0,0,26-35,58,30
17719,1,0,0,36-45,40,39
15820,0,0,0,46-60,4,17
12253,0,1,0,36-45,26,38
18282,0,0,0,36-45,69,32
11068,0,0,0,18-25,18,21
19532,0,0,0,46-60,36,39
17161,0,0,0,26-35,24,34
10643,1,0,0,18-25,41,40
12600,0,0,0,26-35,3,15
15461,0,0,0,36-45,35,53
15669,1,1,0,18-25,85,39
18236,0,0,0,26-35,58,36
11162,0,0,0,36-45,8,1
18608,0,0,0,36-45,86,43
16990,0,0,0,18-25,52,42
18385,1,1,0,46-60,95,3
15254,0,0,0,18-25,39,12
12322,0,1,0,36-45,90,52
14477,0,0,0,46-60,14,15
18962,0,0,0,26-35,35,9
19441,1,1,0,26-35,10,21
14930,0,0,0,46-60,58,37
14372,0,0,0,26-35,46,35
18349,0,1,0,26-35,83,52
18194,0,0,0,26-35,21,44
18152,0,0,0,46-60,59,12
13833,0,1,0,46-60,6,32
18413,1,0,0,36-45,28,21
13127,0,0,1,46-60,60,46
16637,0,0,0,26-35,58,32
14316,0,0,0,36-45,85,20
15998,0,0,0,36-45,59,9
15511,0,0,0,18-25,34,9
11164,0,0,0,46-60,92,39
10176,0,0,0,26-35,98,15
14924,0,0,0,36-45,8,32
18360,0,1,0,26-35,37,37
12121,0,0,0,26-35,97,31
15783,1,0,0,46-60,35,10
15963,0,0,0,26-35,52,48
19154,0,1,1,46-60,96,32
12665,0,0,0,46-60,34,47
16724,0,0,1,36-45,3,24
14683,0,0,0,46-60,71,43
17533,0,0,0,26-35,75,11
10315,0,0,0,36-45,77,10
16791,0,0,0,46-60,20,53
13280,0,1,0,46-60,46,27
11054,0,1,1,26-35,44,49
13434,0,0,0,18-25,35,53
10208,0,0,0,18-25,33,29
16874,0,0,0,46-60,24,8
18514,0,0,0,36-45,79,42
11212,0,0,0,36-45,61,14
14923,0,0,0,18-25,70,35
13730,0,0,0,36-45,96,10
13250,0,0,0,46-60,66,14
17124,0,1,0,26-35,75,36
10782,0,1,1,36-45,41,37
10550,0,1,0,26-35,46,25
17868,0,0,0,18-25,16,22
10152,1,0,0,18-25,37,37
13503,0,0,0,18-25,87,37
15173,0,0,0,18-25,65,8
12401,0,0,0,18-25,7,27
14144,0,0,0,46-60,76,27
12813,1,0,0,18-25,68,1
15189,0,0,0,36-45,68,30
10516,1,0,0,36-45,92,36
14810,0,0,0,26-35,30,15
14484,0,0,0,18-25,15,1
13527,0,0,1,46-60,81,48
13556,0,1,0,36-45,7,31
10635,0,0,0,18-25,25,10
16846,0,0,1,26-35,67,19
11412,0,0,0,36-45,15,14
11049,1,0,0,36-45,28,40
16608,0,0,0,18-25,7,51
18427,0,0,0,18-25,55,53
19170,0,0,0,46-60,62,37
16250,0,0,0,46-60,29,18
11698,0,0,0,36-45,41,38
19545,0,0,0,46-60,45,26
14730,0,1,0,46-60,53,13
15176,0,0,0,18-25,77,24
15115,0,0,0,18-25,9,34
10204,0,0,0,18-25,91,48
19808,0,0,0,46-60,97,32
11203,1,0,0,36-45,20,8
10126,0,0,0,26-35,10,7
18012,0,1,0,46-60,61,23
19573,0,0,0,46-60,86,25
10094,0,1,0,18-25,65,3
18991,0,0,0,36-45,15,53
16940,0,0,0,26-35,73,2
13257,0,0,0,26-35,23,47
12458,1,0,0,18-25,26,31
19821,0,0,0,26-35,65,28
14938,0,1,0,18-25,33,27
10634,1,0,0,18-25,70,19
19520,0,0,0,46-60,24,49
16118,0,1,0,36-45,56,7
14151,0,0,0,46-60,6,28
15712,0,0,0,18-25,81,40
18369,1,0,0,46-60,51,39
16122,0,0,0,26-35,24,4
10761,0,0,0,18-25,87,23
10897,0,0,0,26-35,21,11
12450,0,0,1,26-35,64,39
16163,0,0,0,26-35,79,1
14998,1,0,0,18-25,55,4
17056,0,1,0,46-60,1,27
11484,0,0,0,36-45,88,14
18995,0,1,0,18-25,8,28
11644,1,0,1,18-25,26,17
10299,0,1,0,46-60,51,44
16753,0,0,0,18-25,5,38
12327,0,0,0,18-25,56,11
10332,0,0,1,36-45,53,32
17129,0,0,0,26-35,74,49
15642,0,1,0,46-60,66,11
10072,0,0,0,46-60,53,40
17005,0,0,0,26-35,1,29
11894,0,1,0,36-45,93,40
10750,0,0,0,18-25,18,10
17519,1,0,1,26-35,67,31
18336,0,1,0,36-45,88,4
18031,0,0,0,26-35,69,14
12299,0,1,0,46-60,69,3
15186,0,0,0,26-35,76,33
19414,0,0,0,26-35,100,22
15375,0,0,1,36-45,4,10
18323,0,1,0,26-35,50,47
11166,0,0,0,46-60,51,3
11125,0,0,0,46-60,56,28
11958,0,0,0,26-35,49,24
14555,0,0,0,36-45,32,47
10465,1,0,0,46-60,55,12
10159,1,0,0,18-25,64,22
19011,0,0,0,26-35,61,6
10709,0,0,1,36-45,28,3
10684,1,0,0,26-35,33,32
19823,0,0,0,46-60,57,50
16881,0,0,0,46-60,31,6
17789,0,0,0,26-35,96,1
16496,0,1,1,26-35,54,6
15044,0,0,0,36-45,66,42
11444,1,0,0,36-45,11,8
17363,0,1,0,26-35,66,4
10096,0,0,0,26-35,75,25
17755,0,0,0,36-45,61,45
13723,0,1,0,36-45,68,49
18199,0,1,0,26-35,80,33
19643,0,0,0,36-45,73,32
19026,0,0,0,18-25,74,23
12923,0,0,0,18-25,28,21
12115,0,0,0,26-35,6,21
13598,0,0,0,46-60,36,36
12673,0,1,0,26-35,43,38
13199,0,0,0,26-35,49,15
11702,1,0,0,18-25,21,48
19415,0,1,0,26-35,1,48
19254,0,0,0,18-25,1,32
17026,0,1,0,46-60,21,49
16248,1,0,0,18-25,13,15
17282,0,0,1,36-45,69,37
10510,0,0,0,26-35,54,49
17466,0,1,0,36-45,82,20
12402,0,1,0,18-25,24,7
12287,0,1,0,36-45,36,10
18624,0,1,0,36-45,77,14
11615,0,0,0,36-45,99,41
14733,0,0,0,18-25,62,36
10266,0,0,0,26-35,72,22
13246,0,1,1,26-35,26,13
10881,1,0,0,46-60,11,39
14723,0,0,0,26-35,2,50
13410,1,0,0,36-45,27,40
15331,0,0,0,26-35,1,9
14634,1,0,0,36-45,95,51
16352,0,1,0,36-45,67,17
14017,0,1,1,18-25,95,17
14246,1,0,0,18-25,96,25
15706,0,0,0,18-25,63,13
11174,1,0,0,18-25,40,7
10695,1,0,0,18-25,86,40
14445,0,1,0,36-45,74,30
11743,0,0,0,18-25,83,5
19147,0,0,0,36-45,80,46
17826,0,1,0,26-35,91,51
11738,1,0,0,36-45,24,42
19694,0,0,1,26-35,81,22
19471,0,1,1,36-45,53,28
17181,0,0,0,46-60,63,4
15197,0,0,0,46-60,58,25
11701,0,0,0,18-25,45,23
11789,0,0,0,46-60,12,26
11021,1,0,0,18-25,66,34
16146,0,1,0,18-25,11,44
11510,0,0,0,26-35,80,15
14515,0,0,0,18-25,43,2
14398,0,0,0,18-25,88,26
11499,0,0,0,26-35,78,23
12827,0,0,0,46-60,24,51
12136,0,1,0,26-35,61,45
10662,0,0,0,36-45,38,39
10071,0,1,0,46-60,35,17
15827,1,0,0,36-45,70,19
15362,0,1,0,18-25,15,45
10544,0,0,0,36-45,41,43
15108,0,0,0,46-60,57,6
15000,1,0,0,18-25,61,12
11658,0,0,0,18-25,11,50
17944,0,1,0,36-45,72,4
18770,0,0,0,18-25,88,49
10230,0,0,1,36-45,4,37
19836,0,0,0,26-35,14,26
19060,0,0,0,36-45,50,24
17528,0,0,0,18-25,48,9
12281,0,0,0,26-35,38,33
11413,0,0,0,18-25,73,30
13872,1,1,1,18-25,41,37
14186,0,0,0,26-35,85,4
18128,1,1,0,46-60,19,24
15632,0,1,0,36-45,32,49
16313,0,0,0,36-45,21,27
12189,1,1,0,46-60,29,28
12974,0,0,0,18-25,75,18
18347,0,0,0,46-60,14,34
15317,0,0,1,36-45,39,49
18003,0,1,0,36-45,29,28
12857,0,1,0,26-35,85,23
11207,0,0,0,36-45,78,42
14630,1,0,0,18-25,73,15
19397,0,0,1,46-60,44,49
13071,0,1,0,36-45,70,10
16578,0,0,0,46-60,15,46
16579,0,0,0,46-60,71,25
17099,0,1,1,26-35,5,6
14807,0,0,1,36-45,84,21
17624,0,0,0,46-60,3,40
14715,0,0,0,18-25,22,22
19902,1,0,0,36-45,2,32
10852,0,0,0,26-35,50,36
19062,0,0,0,36-45,55,4
11606,1,0,0,46-60,93,6
13181,0,0,0,36-45,11,23
15483,0,0,0,36-45,82,14
14395,0,0,0,46-60,39,25
15359,1,1,0,46-60,31,48
19288,0,0,0,18-25,65,42
12119,0,0,0,18-25,65,6
19504,0,0,0,26-35,9,29
17445,0,0,0,18-25,48,37
16900,0,0,0,46-60,83,22
15008,0,0,0,46-60,7,21
16208,0,0,0,26-35,55,34
15467,0,0,0,18-25,90,51
14823,0,0,0,36-45,91,5
11268,0,0,0,18-25,78,43
17656,0,0,0,36-45,54,29
17496,0,0,0,46-60,2,48
11854,0,0,0,36-45,6,13
14890,0,0,0,46-60,38,3
13911,1,0,1,36-45,95,26
16231,0,0,0,46-60,96,49
11105,0,1,0,36-45,73,52
13174,0,0,0,18-25,7,40
12499,1,1,0,18-25,77,47
18553,0,0,0,36-45,82,10
13594,0,0,0,36-45,33,8
15655,0,0,0,46-60,65,12
12747,0,0,0,36-45,66,27
19168,0,0,0,36-45,61,53
19646,0,0,0,36-45,1,7
15727,0,1,0,36-45,87,35
15554,0,0,1,36-45,58,31
17557,0,1,0,46-60,62,42
11986,0,0,0,26-35,94,52
17654,0,0,1,36-45,12,2
16160,0,0,0,46-60,51,18
10847,0,1,0,18-25,23,52
15286,0,0,0,26-35,84,48
16812,0,0,0,18-25,64,20
13917,0,1,0,26-35,2,36
12854,0,0,0,36-45,80,40
19381,0,0,0,26-35,60,6
14598,0,0,0,26-35,28,20
17398,0,1,0,36-45,96,2
10235,0,0,0,18-25,31,41
10757,0,0,0,26-35,9,47
16073,0,0,0,46-60,8,22
14897,0,0,0,26-35,75,43
15271,0,0,0,18-25,44,26
11278,0,0,0,46-60,12,18
12684,0,0,0,26-35,51,27
12476,0,0,0,46-60,1,20
18781,0,0,0,36-45,77,29
15810,0,1,0,46-60,9,52
14132,0,0,0,26-35,18,51
19436,1,0,0,36-45,25,49
16276,0,0,1,46-60,29,29
15462,1,1,0,26-35,81,53
19113,0,0,0,46-60,47,43
10819,0,0,0,26-35,70,35
12983,0,0,0,36-45,46,45
11832,0,0,0,46-60,51,46
16847,0,0,0,36-45,100,34
18578,0,0,0,26-35,13,41
15338,0,0,0,26-35,55,36
10567,0,0,0,46-60,70,4
19868,0,0,0,46-60,37,35
19269,0,0,0,26-35,22,31
11297,0,0,0,18-25,98,23
16926,0,0,0,46-60,25,27
11664,0,1,0,18-25,4,4
10028,0,0,0,26-35,10,16
19274,0,0,0,18-25,34,2
18866,0,0,0,36-45,94,45
17866,0,1,0,36-45,64,6
19787,0,1,0,46-60,36,10
12610,0,0,0,36-45,2,47
11290,0,0,0,36-45,60,5
17209,0,1,0,36-45,88,26
18206,0,0,0,18-25,17,52
16689,0,0,0,18-25,44,5
18073,0,0,0,36-45,17,11
19364,0,0,0,36-45,48,28
18756,1,0,0,46-60,73,15
17459,0,1,0,18-25,13,50
12930,1,0,1,36-45,64,43
14954,0,1,0,26-35,40,53
10679,0,0,1,36-45,18,36
14296,0,1,0,26-35,63,12
13338,1,1,0,26-35,46,46
10779,0,1,0,26-35,5,4
19087,0,1,0,18-25,31,1
16397,0,0,0,46-60,1,16
18685,0,1,0,36-45,61,15
16476,0,0,0,26-35,26,43
15522,0,0,0,46-60,32,37
12076,0,0,0,18-25,79,5
10911,1,0,0,18-25,14,32
10497,0,1,0,36-45,93,49
12120,0,1,0,36-45,89,17
18400,0,0,0,18-25,30,22
15309,1,0,0,46-60,53,16
16061,0,0,0,46-60,31,19
13891,0,0,0,26-35,36,53
16606,0,0,0,46-60,27,28
14977,0,0,0,18-25,89,8
14461,0,0,1,26-35,10,30
16466,0,0,0,46-60,48,12
19571,0,0,0,18-25,49,15
11734,0,0,1,18-25,71,30
16854,0,0,0,18-25,60,1
14273,0,0,0,36-45,25,37
10513,1,0,0,36-45,54,25
16623,1,1,0,36-45,76,29
10719,0,0,0,46-60,53,11
15617,0,0,0,36-45,67,44
15636,0,0,0,26-35,14,9
19215,0,0,0,36-45,9,9
16108,0,0,0,18-25,20,6
17430,0,0,0,26-35,49,3
11419,0,0,0,26-35,92,35
19013,1,1,0,46-60,82,12
11270,0,0,1,26-35,65,36
19153,1,0,1,18-25,76,53
16410,0,0,0,26-35,75,6
12987,0,0,0,26-35,35,36
19939,0,1,0,46-60,47,14
19143,0,1,0,36-45,1,7
10058,0,0,0,18-25,89,51
17063,0,1,0,18-25,95,12
17226,0,0,0,26-35,92,23
14458,0,1,0,36-45,2,19
16423,0,0,0,46-60,61,17
16422,0,0,0,36-45,90,32
10868,0,1,0,36-45,51,28
11852,1,1,0,46-60,25,22
19758,0,0,1,18-25,99,45
19348,0,0,0,36-45,15,8
16679,0,0,0,36-45,83,5
13261,0,0,0,26-35,55,51
15102,0,1,0,46-60,27,7
19564,0,0,0,18-25,88,15
14124,0,0,0,18-25,8,24
18548,0,0,0,18-25,29,24
12784,0,0,0,26-35,67,33
11887,1,1,0,36-45,77,42
19893,0,0,0,46-60,47,7
10631,1,0,0,36-45,31,42
18987,0,0,0,46-60,14,12
18505,0,0,0,46-60,2,17
14929,1,0,0,26-35,88,8
14888,1,0,0,36-45,82,35
10171,0,0,0,18-25,93,36
10185,0,0,0,18-25,11,30
13403,0,0,0,46-60,79,18
12444,1,0,0,18-25,31,25
10660,0,0,0,36-45,30,46
10749,0,0,0,36-45,3,38
16031,0,0,0,46-60,12,43
18612,0,0,0,36-45,1,3
14984,1,1,0,46-60,32,20
13120,0,0,0,46-60,48,50
15232,0,0,0,36-45,100,3
16944,0,1,1,26-35,55,2
12310,0,0,0,46-60,31,32
16537,0,1,0,46-60,18,21
11672,1,0,0,46-60,66,26
19045,0,0,0,36-45,17,10
13902,0,0,0,46-60,13,2
13985,0,0,0,18-25,18,53
19724,0,0,0,36-45,57,25
19439,0,0,0,26-35,47,3
18979,0,0,0,46-60,6,3
17753,0,0,0,18-25,16,44
12290,0,0,0,46-60,53,34
10539,1,0,0,36-45,62,26
14493,0,1,0,18-25,89,47
15530,0,0,0,26-35,66,2
19131,0,0,0,26-35,8,6
10335,0,0,0,26-35,7,27
18151,0,1,0,36-45,23,16
14777,0,1,0,26-35,32,42
10360,0,1,0,46-60,59,24
16880,0,0,0,46-60,71,12
10986,0,1,1,26-35,10,39
15252,0,0,0,46-60,58,38
12142,0,0,0,36-45,10,31
13855,1,0,0,46-60,100,6
18742,0,0,0,36-45,54,39
12192,0,1,0,18-25,100,49
19990,0,0,0,36-45,75,19
16017,0,1,0,46-60,5,17
11544,0,0,0,46-60,56,50
16998,0,0,0,18-25,67,21
10896,0,1,0,36-45,73,34
19283,0,1,0,36-45,45,52
19357,0,0,0,36-45,28,48
18210,0,1,0,26-35,22,41
16529,0,0,0,26-35,54,53
12639,0,0,0,46-60,84,6
18293,0,0,0,46-60,44,17
15433,0,0,0,36-45,71,11
14581,0,0,0,36-45,80,53
17965,1,0,0,26-35,83,20
13500,0,0,0,36-45,98,51
12365,0,0,0,36-45,70,15
17456,0,0,0,46-60,40,29
13562,0,0,1,26-35,57,8
12950,0,0,0,26-35,14,29
11539,0,1,0,36-45,88,30
15551,0,0,0,36-45,50,28
10747,0,0,1,36-45,35,25
19178,0,0,1,18-25,42,50
16809,0,0,0,46-60,90,25
19599,1,0,0,18-25,9,7
10363,0,0,1,46-60,28,11
10979,0,0,0,36-45,11,5
16493,0,0,0,26-35,59,14
18754,0,1,0,36-45,33,45
11012,0,1,0,46-60,59,5
13725,0,0,0,18-25,60,3
19183,1,0,0,18-25,71,9
14766,1,1,0,18-25,88,37
10535,0,0,0,26-35,70,17
15132,0,0,0,46-60,33,15
16302,1,0,0,46-60,71,4
14816,1,1,0,36-45,14,23
14920,1,1,1,46-60,6,7
14475,0,0,0,46-60,58,16
10198,0,1,0,46-60,36,20
14803,0,1,0,26-35,14,53
10652,0,0,0,26-35,99,33
16749,0,1,0,26-35,94,21
19086,0,1,0,26-35,15,1
16473,0,1,0,18-25,10,1
16353,0,0,0,46-60,34,24
10879,0,0,0,18-25,38,2
14594,0,0,0,46-60,61,9
12680,0,0,1,26-35,21,32
19451,1,0,0,18-25,7,4
19658,0,0,0,46-60,89,7
11202,1,0,1,18-25,20,15
12171,0,0,0,46-60,21,14
10380,1,0,0,26-35,47,18
15548,0,0,0,26-35,33,27
10914,0,0,0,46-60,89,26
14235,0,1,0,18-25,19,4
11877,0,0,0,26-35,39,9
14588,0,0,0,18-25,58,48
14060,0,1,0,46-60,98,10
11360,0,0,0,18-25,97,20
14482,0,1,0,36-45,24,37
14660,0,0,0,26-35,13,43
16922,0,1,0,36-45,33,29
17891,0,0,0,36-45,35,5
14356,0,0,0,36-45,96,17
18409,1,0,0,18-25,61,41
18367,1,1,0,36-45,8,12
12376,1,0,0,36-45,81,43
13586,1,1,1,26-35,7,18
15645,0,0,0,36-45,23,49
14294,0,1,0,26-35,13,23
10741,0,0,0,18-25,5,20
13339,0,0,0,26-35,52,22
11524,0,0,0,26-35,47,1
13703,0,1,0,18-25,53,16
18809,0,0,0,36-45,6,9
19721,0,0,0,46-60,46,9
10439,0,0,0,36-45,12,19
12017,0,0,0,36-45,26,39
14795,0,0,0,26-35,19,18
11208,0,0,0,46-60,51,13
16470,0,0,0,36-45,87,43
12659,1,0,0,18-25,52,28
10973,0,0,0,36-45,25,9
18951,0,0,0,26-35,58,49
13456,0,0,0,36-45,52,46
16590,0,0,0,18-25,66,29
13332,0,1,0,18-25,90,34
15135,0,0,0,46-60,62,42
12052,0,0,1,18-25,79,13
17421,0,0,0,46-60,84,44
14673,0,0,0,26-35,88,23
19759,0,0,0,18-25,94,50
10561,0,0,0,18-25,17,13
13571,1,0,0,46-60,98,17
14173,0,0,0,18-25,31,38
10091,0,0,0,18-25,59,38
10795,0,0,0,18-25,56,35
17307,0,0,0,26-35,20,12
15155,0,0,0,46-60,70,24
16170,0,0,0,26-35,2,31
14479,0,0,0,36-45,34,47
18024,1,1,0,18-25,15,41
19561,0,0,0,46-60,17,34
11756,1,0,0,18-25,25,11
12451,0,0,0,46-60,67,17
12874,0,0,0,26-35,69,23
13693,0,0,0,46-60,27,41
19349,0,0,0,18-25,30,15
13351,0,0,0,46-60,23,24
10799,0,0,0,18-25,82,31
14439,1,0,0,46-60,5,18
19187,0,0,0,26-35,74,15
19139,0,0,0,36-45,66,45
15401,1,0,0,36-45,91,46
13377,0,0,0,26-35,29,43
15456,0,1,0,46-60,94,21
15977,0,1,0,18-25,69,42
18394,0,0,0,36-45,4,50
19421,0,0,0,26-35,49,23
12265,0,0,0,46-60,56,32
19361,0,1,0,36-45,15,29
16366,0,0,0,18-25,53,44
19685,0,1,0,36-45,10,27
18401,0,0,0,26-35,30,15
11611,0,0,0,46-60,80,51
14083,0,1,0,46-60,64,25
19051,0,1,0,46-60,61,53
12888,0,1,0,26-35,64,15
13122,1,0,0,26-35,88,37
18879,0,0,0,36-45,41,33
19427,0,1,0,46-60,62,27
13466,0,1,0,36-45,94,16
10888,0,0,0,18-25,82,11
15025,0,0,0,18-25,12,26
14869,0,0,0,26-35,35,28
10310,0,0,0,36-45,24,40
19993,0,0,0,18-25,81,25
19667,0,1,0,18-25,9,32
11243,0,0,0,46-60,48,30
11460,0,1,0,46-60,3,1
11403,0,0,0,18-25,13,33
11204,0,1,0,26-35,42,14
17007,0,0,0,36-45,5,34
14653,1,1,0,46-60,85,47
13076,0,0,0,18-25,49,6
15525,0,0,0,36-45,59,21
14072,0,0,0,26-35,4,42
15547,0,0,0,26-35,85,23
11969,0,0,0,46-60,57,45
14359,0,0,0,18-25,33,23
13308,0,1,0,46-60,90,9
12257,0,0,0,18-25,26,38
13485,0,1,0,36-45,79,38
11416,1,0,0,18-25,46,11
17204,0,1,0,46-60,95,20
17920,1,0,0,36-45,32,53
10311,0,0,0,18-25,63,35
17663,0,1,0,26-35,17,51
16180,0,0,0,18-25,47,52
11898,0,1,0,46-60,3,26
13759,0,0,0,36-45,10,33
16039,0,0,0,46-60,73,48
16230,0,0,0,18-25,91,5
16605,0,0,0,46-60,79,50
17454,0,0,0,36-45,53,49
16227,0,1,1,26-35,64,37
17025,1,1,0,36-45,19,46
11998,0,0,0,36-45,88,38
18097,1,0,0,36-45,59,28
11732,0,0,0,18-25,20,49
11314,0,1,0,46-60,100,23
13321,0,0,0,46-60,50,48
14940,0,1,0,18-25,78,31
10642,0,0,1,46-60,56,4
16244,0,0,0,46-60,46,13
18741,0,0,0,26-35,55,5
18676,1,0,0,36-45,61,1
12373,0,0,0,18-25,99,34
16063,0,0,0,36-45,38,44
12020,0,0,0,26-35,89,41
14886,0,1,0,36-45,18,44
11805,0,0,0,46-60,66,4
15962,0,0,0,26-35,33,29
14289,1,1,0,26-35,60,6
19782,0,0,0,26-35,16,52
17058,1,1,1,36-45,27,51
14033,0,1,0,36-45,40,10
15916,0,1,0,36-45,73,5
11022,0,1,0,18-25,20,48
10705,0,1,0,26-35,93,7
16417,0,0,0,18-25,7,1
19584,0,0,0,36-45,43,11
14028,0,0,0,26-35,50,12
13217,0,0,0,26-35,9,50
12515,1,0,0,26-35,50,43
15958,0,0,0,26-35,58,17
15907,0,0,0,46-60,27,28
12553,0,0,0,46-60,46,15
13436,0,0,0,18-25,38,39
11908,0,0,0,18-25,60,1
13882,0,0,0,18-25,48,8
16713,0,0,1,36-45,39,51
16594,1,0,0,26-35,22,46
11985,0,0,0,36-45,86,37
13615,0,0,0,46-60,100,53
10488,0,1,0,18-25,21,19
13559,0,1,0,36-45,42,49
15449,1,0,0,18-25,32,47
16765,0,0,0,18-25,66,27
18523,1,0,0,36-45,55,29
14877,0,0,0,18-25,91,3
14137,0,0,0,18-25,58,27
16071,0,0,0,36-45,52,31
13861,0,0,0,46-60,94,34
16372,0,0,1,36-45,62,31
18508,0,0,0,18-25,64,50
15697,0,0,0,26-35,56,6
11011,0,0,0,46-60,87,16
11935,0,0,1,36-45,33,35
16411,0,1,0,26-35,19,27
12996,1,0,0,46-60,54,9
19917,1,0,0,18-25,54,14
13242,0,0,0,26-35,43,14
15184,0,0,0,26-35,67,53
13233,0,0,0,46-60,47,43
11630,0,0,0,46-60,59,20
18694,0,0,0,18-25,78,7
11235,0,0,0,18-25,67,52
11354,0,0,0,36-45,77,30
15053,0,0,0,26-35,82,35
15973,0,0,0,26-35,87,37
13160,1,0,0,46-60,15,6
14351,1,0,0,18-25,16,35
14256,0,0,0,26-35,51,28
15193,1,0,1,26-35,48,16
11579,0,1,0,18-25,67,39
16938,0,0,0,18-25,6,40
11461,0,0,1,18-25,6,20
10703,0,1,0,36-45,75,46
18450,0,0,0,36-45,25,51
17788,0,0,0,36-45,90,4
11271,0,0,0,36-45,78,34
12406,1,0,0,18-25,53,46
18970,0,0,0,26-35,41,49
11616,0,0,0,26-35,53,17
18971,1,1,0,46-60,29,12
16906,0,1,0,26-35,89,52
18885,0,0,0,18-25,57,45
10064,1,0,0,36-45,48,33
17796,0,0,0,18-25,63,7
11811,0,1,0,46-60,25,49
14973,0,0,0,18-25,24,24
15250,0,0,0,36-45,67,15
16054,0,0,1,36-45,84,14
16928,0,0,0,46-60,83,37
16132,0,0,0,26-35,23,43
19933,0,0,0,26-35,49,18
12755,0,0,0,46-60,20,26
17564,0,0,0,46-60,35,1
19327,1,0,0,46-60,78,25
18172,0,1,0,18-25,29,33
10250,0,0,0,26-35,69,48
14327,0,0,0,46-60,29,20
10456,0,0,0,18-25,51,38
13807,0,0,0,46-60,86,34
10178,0,0,0,18-25,57,31
18442,0,0,0,46-60,10,45
16290,0,0,0,46-60,1,26
13364,0,0,1,46-60,25,26
10210,0,1,1,18-25,5,3
19376,0,0,0,46-60,80,9
17628,0,0,0,26-35,57,41
17941,0,1,0,18-25,24,14
17380,1,0,1,18-25,48,31
17531,0,0,0,36-45,35,37
13193,0,0,0,36-45,79,7
19857,0,0,0,26-35,91,24
18588,0,0,0,46-60,73,49
16538,0,1,0,46-60,24,39
13541,1,0,0,18-25,7,28
13518,1,0,0,46-60,95,43
19979,0,0,0,18-25,5,26
10624,0,0,0,46-60,14,14
12385,0,0,0,36-45,92,23
10019,0,1,0,26-35,78,43
14682,0,0,0,46-60,14,17
16956,0,0,0,46-60,79,30
17186,0,1,0,46-60,73,51
11941,0,1,0,18-25,68,44
18202,0,0,0,46-60,65,19
13557,1,0,1,26-35,43,36
18591,0,1,0,46-60,72,51
15529,0,0,0,46-60,38,42
10530,0,0,0,26-35,24,15
10949,0,0,0,36-45,13,20
15418,0,0,0,18-25,11,32
16484,0,0,1,36-45,74,53
10430,0,0,0,36-45,13,9
16819,0,1,0,18-25,12,25
17666,1,0,0,26-35,30,12
18251,0,0,0,18-25,64,33
14156,0,0,0,46-60,48,25
11628,0,1,0,26-35,50,48
10964,0,0,0,26-35,83,4
11739,0,0,1,18-25,5,46
16572,0,0,0,26-35,40,41
15365,0,1,0,46-60,75,8
12928,0,0,0,46-60,69,46
11781,0,0,1,36-45,85,2
15931,0,0,0,36-45,76,33
18425,0,1,0,18-25,20,49
13185,0,1,0,46-60,4,43
14134,0,0,0,26-35,98,51
17302,0,0,0,46-60,39,40
17415,1,1,0,36-45,62,36
17391,0,1,0,36-45,53,3
19923,0,0,0,46-60,56,36
18787,0,0,0,36-45,80,10
13110,0,0,0,26-35,37,39
10774,0,0,0,36-45,25,37
18087,0,1,0,18-25,57,46
17792,0,1,0,36-45,99,14
14300,0,0,0,26-35,17,30
13692,0,1,0,26-35,65,48
12529,0,0,0,36-45,94,45
12467,0,1,0,46-60,45,10
13342,1,0,0,36-45,57,8
11076,0,1,1,18-25,84,47
16312,0,0,0,18-25,25,18
15615,0,0,0,46-60,32,20
